model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,prompt_tokens,tokens_used,error,no_response,reasoning_tokens,question_type,is_enigma,enigma_complexity
deepseek/deepseek-v4-flash,large_tree_en,11,Who has the same number of children as Chester?,"Adam,Adelaide,Alfred,Alicia,Alina,Amanda,Amara,Amber,Anika,Ansel,Antonella,Antonia,Antonio,Arabella,Ashton,Atticus,Bartholomew,Beatrix,Beau,Becca,Belle,Bentley,Bernadette,Bertram,Beth,Bethany,Blair,Blythe,Brock,Bryant,Bryce,Brynn,Bud,Caitlin,Carissa,Carol,Cassidy,Cecelia,Cedric,Celia,Charity,Christopher,Ciara,Clayton,Cole,Conan,Cornelia,Cressida,Cristina,Daisy,Dan,Dawn,Declan,Delilah,Dennis,Destiny,Dirk,Dolores,Dominic,Donovan,Drake,Duncan,Ed,Edith,Edward,Edwin,Eli,Elisa,Ella,Elmer,Elvis,Emilia,Erica,Erin,Esme,Estella,Estelle,Eugenia,Fanny,Franklin,Gabriel,Gary,Gavin,Genesis,Gideon,Gilda,Gina,Giselle,Glenys,Gloria,Haley,Harris,Hassan,Hattie,Hermione,Hilda,Hiram,Homer,Howard,Ian,Ilana,Immanuel,India,Ingrid,Irene,Jack,Jana,Janessa,Jesse,Joanne,Joel,Jolie,Juan,Jude,Juniper,Kamal,Karl,Kathy,Kelly,Kent,Kit,Lars,Leland,Liam,Lilian,Lillie,Lilly,Liv,Liza,Logan,Luke,Luz,Malcolm,Margery,Margo,Marie,Marigold,Mario,Marshall,Martina,Maureen,Maxim,May,Mercedes,Mia,Micah,Molly,Mona,Monroe,Mya,Myles,Natalie,Neil,Nico,Nikolai,Noel,Nora,Norma,Palmer,Peggy,Pete,Peter,Petra,Philippa,Phineas,Polly,Prescott,Preston,Primrose,Ralph,Raquel,Raul,Raven,Reginald,Rex,Richard,Rina,Rita,Roberta,Ronan,Roscoe,Roxanne,Ruby,Rudolph,Saoirse,Savannah,Sawyer,Seamus,Shane,Silas,Simon,Sofia,Soren,Tallulah,Teresa,Thomas,Timothy,Troy,Tux,Urban,Vaughn,Vex,Vladimir,Wade,Wil,Wilfredo,Wyx,Xu,Yasmin,Yasmine,Yehuda,Yen,York,Zach,Zachary,Zaida,Zane,Zeke,Zep","Adam,Adelaide,Alfred,Alicia,Alina,Amanda,Amara,Amber,Anika,Ansel,Antonia,Antonella,Antonio,Arabella,Ashton,Atticus,Bartholomew,Beau,Beatrix,Becca,Belle,Bentley,Bernadette,Bertram,Beth,Bethany,Blair,Blythe,Brock,Bryant,Bryce,Brynn,Bud,Caitlin,Carissa,Carol,Cassidy,Cecelia,Cedric,Celia,Charity,Chester,Christopher,Ciara,Clayton,Cole,Conan,Cornelia,Cressida,Cristina,Daisy,Dan,Dawn,Declan,Delilah,Dennis,Destiny,Dirk,Dolores,Dominic,Donovan,Drake,Duncan,Ed,Edith,Edward,Edwin,Eli,Elisa,Ella,Elmer,Elvis,Emilia,Erica,Erin,Esme,Estella,Estelle,Eugenia,Fanny,Franklin,Gabriel,Gary,Gavin,Genesis,Gideon,Gilda,Gina,Giselle,Glenys,Gloria,Haley,Harris,Hassan,Hattie,Hermione,Hilda,Hiram,Homer,Howard,Ian,Ilana,Immanuel,India,Ingrid,Irene,Jack,Jana,Janessa,Jesse,Joanne,Joel,Jolie,Juan,Jude,Juniper,Kamal,Karl,Kathy,Kelly,Kent,Kit,Lars,Leland,Liam,Lillie,Lilly,Lilian,Liv,Liza,Logan,Luke,Luz,Malcolm,Margery,Marigold,Mario,Margo,Marshall,Martina,Maureen,Maxim,May,Mercedes,Mia,Micah,Molly,Mona,Monroe,Mya,Myles,Natalie,Neil,Nico,Nikolai,Noel,Nora,Norma,Palmer,Peggy,Pete,Peter,Petra,Philippa,Phineas,Polly,Prescott,Preston,Primrose,Ralph,Raquel,Raul,Raven,Reginald,Rex,Richard,Rina,Rita,Roberta,Ronan,Roscoe,Roxanne,Ruby,Rudolph,Saoirse,Savannah,Sawyer,Seamus,Shane,Silas,Simon,Sofia,Soren,Tallulah,Teresa,Thomas,Timothy,Troy,Tux,Urban,Vaughn,Vex,Vladimir,Wade,Wil,Wilfredo,Wyx,Xu,Yasmine,Yasmin,Yehuda,Yen,York,Zaida,Zach,Zachary,Zane,Zeke,Zep",True,False,0.990909090909091,559.387686252594,48568,41095,,False,43508,comparative,False,
deepseek/deepseek-v4-flash,large_tree_en,12,"Among Landon and their siblings, who has the most children?","Isadora,Landon",Isadora,False,False,0.5,21.37080955505371,48571,1278,,False,1690,conditional,False,
deepseek/deepseek-v4-flash,large_tree_en,13,"Who is the father of the person with chestnut hair, brown eyes and a brown hat?",Roosevelt,Roosevelt,True,True,1.0,196.34214544296265,48577,14269,,False,17256,enigme,True,6
deepseek/deepseek-v4-flash,large_tree_en,14,Which descendants of Ivana work as a pilot?,"Carmen,Murray",Murray,False,False,0.5,6.632522344589233,48568,351,,False,488,verticale_descendant_critere,False,
deepseek/deepseek-v4-flash,large_tree_en,15,Which descendants of Fabian work as a pilot?,"Amira,Solange","Solange,Amira",True,True,1.0,54.35736536979675,48568,3753,,False,4622,verticale_descendant_critere,False,
deepseek/deepseek-v4-flash,large_tree_en,16,"Who is the father of the person with red hair, hazel eyes and a orange hat?",Elliot,Elliot,True,True,1.0,86.60141968727112,48577,6225,,False,7260,enigme,True,6
deepseek/deepseek-v4-flash,large_tree_en,17,Which descendants of Roberta work as a teacher?,"Delilah,Kenna","Delilah,Kenna",True,True,1.0,36.997013568878174,48568,2647,,False,3246,verticale_descendant_critere,False,
deepseek/deepseek-v4-flash,large_tree_en,18,"Who is the mother of the person with chestnut hair, green eyes and a cream hat?",Jazlyn,None,False,False,0.0,181.5013885498047,48577,13825,,False,15540,enigme,True,6
deepseek/deepseek-v4-flash,large_tree_en,19,What are the hair colors of Gideon's children's in-laws?,"chestnut,strawberry blonde","strawberry blonde,chestnut",True,True,1.0,37.129292249679565,48571,2534,,False,3474,multihop,False,
deepseek/deepseek-v4-flash,large_tree_en,20,"Who is the father of the person with dark brown hair, dark brown eyes and a maroon hat?",Arnold,Arnold,True,True,1.0,9.758055925369263,48579,551,,False,764,enigme,True,6
deepseek/deepseek-v4-flash,large_tree_en,21,Who has the same hair color as Chase's mother's father?,"Anastasia,Ashanti,Aviana,Azalea,Bartholomew,Becca,Becky,Benjamin,Brielle,Brock,Bronwyn,Caitlin,Chelsea,Cooper,Crystal,Cynthia,Dawson,Dean,Deborah,Delaney,Dennis,Diamond,Dustin,Ed,Emily,Esme,Evangeline,Everett,Fox,Freya,Gordon,Heather,Howard,Iliana,Imogen,Jay,Kai,Kamal,Kayla,Konrad,Langston,Liza,Marianne,Martina,Mavis,Memphis,Moses,Nicolas,Nila,Norma,Paola,Paula,Pax,Petal,Pete,Pia,Ralph,Rayna,Rita,Roger,Rose,Russell,Salvador,Sandra,Sarah,Stanley,Sullivan,Tina,Tom,Tracey,Vance,Vienna,Zep",None,False,False,0.0,52.567829608917236,48571,3687,,False,5268,multihop,False,
deepseek/deepseek-v4-flash,large_tree_en,22,Which descendants of Antonella work as a manager?,"Lydia,Miriam","Miriam,Lydia",True,True,1.0,135.2641580104828,48568,10285,,False,12036,verticale_descendant_critere,False,
deepseek/deepseek-v4-flash,large_tree_en,23,"Who is the mother of the person with salt and pepper hair, black eyes and a turquoise hat?",Eudora,None,False,False,0.0,267.72430658340454,48579,18944,,False,26586,enigme,True,6
deepseek/deepseek-v4-flash,large_tree_en,24,Who has more grandsons than granddaughters?,"Adelaide,Alana,Austin,Barnaby,Beau,Bjorn,Bradley,Brady,Bud,Carter,Cecelia,Chloe,Christopher,Cole,Crystal,Curtis,Dirk,Dominic,Donovan,Drew,Duncan,Dustin,Easton,Ezekiel,Franco,Fraser,George,Gideon,Glenn,Harold,Harris,Homer,Ilias,India,Ivana,Jethro,John,Katarina,Kathy,Kenna,Kira,Lana,Lavender,Lorna,Maggie,Malachi,Marina,Marlene,Marshall,Marvin,Maverick,Melinda,Mercy,Millie,Molly,Naomi,Natalie,Nikita,Norma,Omar,Oscar,Peggy,Peter,Philippa,Rachel,Ralph,Raphael,Raven,Rhiannon,Rhonda,Richard,Roberta,Rodrigo,Salome,Sasha,Sid,Sonia,Sophie,Stacey,Tallulah,Tessa,Viggo,Wyatt,Wyx,Yasmin,Yasmine,Yumi,Zoey","Austin,Barnaby,Bud,Christopher,Curtis,Dirk,Dominic,Donovan,Franco,Gideon,Glenn,Harris,Homer,Ilias,Ivana,John,Katarina,Kenna,Kira,Lana,Marina,Marshall,Molly,Naomi,Natalie,Omar,Peggy,Peter,Philippa,Raphael,Roberta,Salome,Sid,Sonia,Tallulah,Viggo,Wyatt,Zoey",False,False,0.4318181818181818,1633.0037121772766,48568,60777,,False,67208,comparative,False,
deepseek/deepseek-v4-flash,large_tree_en,25,Which descendants of Sonia work as a translator?,"Hunter,Kinley","Kinley,Hunter",True,True,1.0,115.37404465675354,48567,8812,,False,10864,verticale_descendant_critere,False,
deepseek/deepseek-v4-flash,large_tree_en,26,Who is the brother of the father of Gianna with strawberry blonde hair?,Finnegan,Finnegan,True,True,1.0,16.386998891830444,48573,973,,False,1296,enigme,True,5
deepseek/deepseek-v4-flash,large_tree_en,27,Who are the grandchildren of Kenna's siblings?,"Delilah,Holly,Janelle,Kevin,Mariah,Ulrich,Vex","Delilah,Holly,Kevin,Mariah,Ulrich,Janelle,Vex",True,True,1.0,9.187845945358276,48568,499,,False,584,multihop,False,
deepseek/deepseek-v4-flash,large_tree_en,28,Who is the sister of the mother of Prudence with auburn hair?,Yasmin,Yasmin,True,True,1.0,9.393414497375488,48574,487,,False,616,enigme,True,5
deepseek/deepseek-v4-flash,large_tree_en,29,What are the hair colors of Sullivan's children's in-laws?,"silver,strawberry blonde,white","strawberry blonde,white,silver",True,True,1.0,49.09161591529846,48571,3362,,False,4624,multihop,False,
deepseek/deepseek-v4-flash,large_tree_en,30,"Who is the mother of the person with brown hair, hazel eyes and a black hat?",Ava,Ava,True,True,1.0,49.36907601356506,48577,3521,,False,4414,enigme,True,6
deepseek/deepseek-v4-flash,large_tree_en,31,Who has the same number of children as Jethro?,"Abel,Adela,Adeline,Alana,Alec,Alexa,Amaya,Amelia,Anastasia,Andre,Anita,Annabella,Anouk,Arianna,Ariel,Arlo,Armando,Ashley,Austin,Ava,Azalea,Barnaby,Bjorn,Blake,Bonnie,Bowen,Bradley,Britney,Bruce,Bruno,Cade,Callie,Calvin,Cameron,Caroline,Carter,Celeste,Clarence,Clementine,Cooper,Crystal,Curtis,Cyd,Dane,Danielle,Darren,Davis,Denver,Derek,Dion,Dottie,Drew,Duke,Dustin,Easton,Ebony,Edison,Effie,Eileen,Eliana,Elijah,Elodie,Eloise,Esther,Eunice,Evan,Evangeline,Everett,Fallon,Farley,Felipe,Fernanda,Finnegan,Florence,Floyd,Franco,Fraser,Genevieve,Gerald,Gertrude,Gil,Glenn,Gordon,Grady,Gunnar,Hannah,Hayden,Heath,Heather,Helena,Hope,Horace,Hudson,Hugo,Iliana,Imogen,Iris,Ivan,Ivana,Jacinda,Janelle,Janine,Jason,Jasper,Jeremiah,Jeremy,Jewel,Joanna,Johann,John,Jordan,Judith,Judy,Julia,Juliana,Julianne,Juliet,June,Katya,Kay,Keith,Kendall,Kenna,Kingsley,Kira,Kirby,Knox,Kristen,Lacey,Lamar,Lamont,Lana,Larry,Lillian,Lily,Lincoln,Linus,Lloyd,Lorna,Lowell,Luther,Lyle,Magdalena,Maggie,Margot,Mariah,Marissa,Marlene,Marvin,Matilda,Maude,Maverick,Mel,Melinda,Mercer,Mercy,Meredith,Mila,Milena,Millie,Murphy,Murray,Nat,Nayeli,Ned,Nerissa,Nikita,Nola,Novella,Odin,Orion,Oscar,Oswald,Otis,Oz,Paola,Pascal,Pat,Patrick,Pauline,Pax,Pearl,Pedro,Pierce,Prudence,Rachel,Rafael,Rafaela,Raphael,Reed,Remy,Reuben,Rhonda,Riley,Robert,Roberto,Roger,Ross,Rufus,Saffron,Salome,Samira,Sasha,Shanna,Sharon,Solange,Steve,Tessa,Thea,Thiago,Tia,Tilly,Tina,Tony,Trent,Trenton,Truman,Tyler,Uma,Ursula,Valeria,Viggo,Vince,Viv,Walker,Warren,William,Wilson,Wyatt,Yma,Yolanda,Yumi,Yve,Zed,Ziva,Zoey,Zola","Alana,Bruno,Darren,Eliana,Iris,Jethro,Juliet,Lamar,Lamont,Lana,Otis,Rafaela,Raphael,Samira,Adeline,Arianna,Arlo,Barnaby,Cade,Danielle,Dion,Felipe,Glenn,Hayden,Helena,Hudson,Ivana,John,Judith,Judy,Kenna,Kira,Kristen,Margot,Rhonda,Ross,Thiago,Tony,Wyatt,Yolanda,Abel,Anita,Austin,Bjorn,Clementine,Crystal,Curtis,Davis,Dottie,Dustin,Easton,Effie,Floyd,Franco,Hannah,Iliana,Imogen,Jewel,Jordan,Julia,Juliana,Keith,Larry,Linus,Lloyd,Marlene,Mercer,Meredith,Nerissa,Nikita,Pierce,Reed,Robert,Salome,Sasha,Tilly,Trenton,Tyler,Viggo,Yumi,Yve,Zoey,Adela,Amelia,Anouk,Armando,Ava,Blake,Bradley,Bruce,Calvin,Caroline,Carter,Drew,Ebony,Edison,Eloise,Fallon,Fraser,Gertrude,Gil,Heath,Hugo,Jacinda,Janelle,Jeremiah,Jeremy,Kendall,Lorna,Luther,Lyle,Maggie,Mariah,Marvin,Matilda,Maude,Maverick,Melinda,Mercy,Milena,Millie,Murray,Nat,Nayeli,Ned,Nola,Novella,Orion,Oscar,Oswald,Oz,Paola,Pascal,Patrick,Pearl,Rachel,Remy,Riley,Shanna,Tessa,Thea,Tia,Trent,Truman,Vince,Viv,Wilson,Yma,Ziva,Zola,Alec,Alexa,Amaya,Anastasia,Andre,Annabella,Ariel,Ashley,Azalea,Bonnie,Bowen,Britney,Callie,Cameron,Celeste,Clarence,Cooper,Cyd,Dane,Denver,Derek,Duke,Eileen,Elijah,Elodie,Esther,Eunice,Evan,Evangeline,Everett,Farley,Fernanda,Finnegan,Florence,Genevieve,Gerald,Gordon,Grady,Gunnar,Heather,Hope,Horace,Ivan,Janine,Jason,Jasper,Joanna,Johann,Julianne,June,Katya,Kay,Kingsley,Kirby,Knox,Lacey,Lillian,Lily,Lincoln,Lowell,Magdalena,Marissa,Mel,Mila,Murphy,Odin,Pat,Pauline,Pax,Pedro,Prudence,Rafael,Reuben,Roberto,Roger,Rufus,Saffron,Sharon,Solange,Steve,Tina,Uma,Ursula,Valeria,Walker,Warren,William,Zed",True,False,0.9957983193277311,610.5708892345428,48570,45932,,False,53022,comparative,False,
deepseek/deepseek-v4-flash,large_tree_en,32,Who are the grandchildren of Chloe's siblings?,"Courtney,Emilio,Eve,Flint,Lynn,Sylvia","Ana,Nell,Tonya,Israel",False,False,0.0,9.634270668029785,48567,558,,False,664,multihop,False,
deepseek/deepseek-v4-flash,large_tree_en,33,What are the hair colors of Saul's children's in-laws?,"platinum blonde,red,silver","platinum blonde,silver,red",True,True,1.0,40.426905393600464,48571,2729,,False,3762,multihop,False,
deepseek/deepseek-v4-flash,large_tree_en,34,Who is the brother of the father of Maisie with salt and pepper hair?,Wilfred,Wilfred,True,True,1.0,10.896316051483154,48574,632,,False,870,enigme,True,5
deepseek/deepseek-v4-flash,large_tree_en,35,Who is the sister of the mother of Clarice with black hair?,Belinda,None,False,False,0.0,26.694820642471313,48572,1717,,False,2236,enigme,True,5
deepseek/deepseek-v4-flash,large_tree_en,36,"Who is the mother of the person with dark brown hair, amber eyes and a pink hat?",Gloria,None,False,False,0.0,100.65998601913452,48577,7516,,False,9614,enigme,True,6
deepseek/deepseek-v4-flash,large_tree_en,37,What are the hair colors of Archie's children's in-laws?,"brown,salt and pepper",None,False,False,0.0,30.696499347686768,48571,2047,,False,2830,multihop,False,
deepseek/deepseek-v4-flash,large_tree_en,38,Who are the children of Morgana's grandparents' siblings?,Hogan,Hogan,True,True,1.0,41.88350582122803,48570,2793,,False,3726,multihop,False,
deepseek/deepseek-v4-flash,large_tree_en,39,Who is the sister of the father of Deborah with black hair?,Mia,Mia,True,True,1.0,12.81308364868164,48571,777,,False,1098,enigme,True,5
deepseek/deepseek-v4-flash,large_tree_en,40,"Who is the mother of the person with platinum blonde hair, gray eyes and a maroon hat?",Sunny,Sunny,True,True,1.0,14.773971557617188,48578,971,,False,1194,enigme,True,6
deepseek/deepseek-v4-flash,large_tree_en,41,Who has the same hair color as Chelsea's mother's father?,"Alana,Aleena,Allison,Amara,Arlo,Ava,Birdie,Bjorn,Blake,Bruno,Callie,Caroline,Crispin,Dan,Darius,Dirk,Dorothy,Duncan,Elaine,Eliza,Emma,Emmanuel,Estella,Esther,Fallon,Fay,Harold,Hogan,Immanuel,India,Jazlyn,Jordan,Kenna,Keziah,Kinley,Kristen,Lamont,Lawson,Maeve,Magdalena,Marcia,Marco,Marigold,Meredith,Neil,Oswald,Pat,Pauline,Primrose,Priscilla,Roberto,Rosalind,Ruben,Shanna,Sophie,Stacey,Sunny,Tanya,Tatiana,Tia,Trent,Tristan,Urban,Ursula,Wilfredo,Willow,Yolanda,Yves",None,False,False,0.0,12.360548257827759,48571,795,,False,1134,multihop,False,
deepseek/deepseek-v4-flash,large_tree_en,42,Who are the children of Hector's grandparents' siblings?,"Janelle,Kevin,Mariah,Ulrich,Vex","Kevin,Mariah,Ulrich,Janelle,Vex",True,True,1.0,25.02161931991577,48569,1605,,False,2236,multihop,False,
deepseek/deepseek-v4-flash,large_tree_en,43,Which descendants of Cyrus work as a scientist?,"Benjamin,Bianca","Benjamin,Bianca",True,True,1.0,40.67747187614441,48567,2581,,False,3330,verticale_descendant_critere,False,
deepseek/deepseek-v4-flash,large_tree_en,44,Which descendants of Langston work as a web designer?,"Celestine,Moe","Celestine,Moe",True,True,1.0,20.933979749679565,48569,1382,,False,1926,verticale_descendant_critere,False,
