model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,prompt_tokens,tokens_used,error,no_response,reasoning_tokens,question_type,is_enigma,enigma_complexity
qwen-3.6-27b,large_tree_en,46,Who has the same number of children as Percy?,"Adrian,Agnes,Aleena,Alessandra,Alvin,Alyssa,Ana,Andy,Archie,Arden,Arnold,Ashanti,Ashlyn,Becky,Betty,Billie,Bob,Brady,Briar,Brice,Brooke,Caleb,Carina,Carla,Casey,Cecil,Chance,Charlene,Charles,Chase,Chloe,Claire,Clark,Connor,Constance,Corinne,Cosette,Cyrus,Dale,Dalton,Daniela,Daria,Darius,Dave,Dean,Deborah,Debra,Diego,Dina,Dora,Doreen,Dorothy,Elliot,Elsie,Emery,Emily,Emmanuel,Erasmus,Eudora,Eveline,Ezekiel,Ezra,Fabian,Faith,Fisher,Flo,Francine,Freda,Galadriel,Garrett,George,Georgia,Gerard,Gianni,Glinda,Gregory,Gwen,Hal,Hank,Harlan,Harold,Harriet,Harvey,Henrietta,Herbert,Herman,Hilary,Hogan,Hollie,Hollis,Holly,Honey,Hoyt,Hugh,Ida,Ilias,Ira,Irving,Isaac,Isabel,Isla,Isobel,Israel,Jaida,Javier,Jazlyn,Jeannette,Jonah,Jorge,Josiah,Judah,Kassandra,Katalin,Katarina,Kathleen,Katrina,Kenneth,Kenya,Kevin,Kirk,Langston,Laurel,Lavender,Lawrence,Lawson,Lee,Lennox,Lenora,Lester,Lewis,Lex,Linnea,Lucian,Luna,Mackenzie,Madeleine,Madeline,Maeve,Magnolia,Magnus,Malachi,Marcia,Marco,Marina,Megan,Michelle,Moses,Nadine,Naomi,Nicolas,Norris,Octavia,Omar,Oona,Orlando,Pandora,Patience,Persephone,Phoenix,Pia,Quincy,Rhiannon,Ricardo,Rocco,Rochelle,Rodrigo,Romeo,Roosevelt,Rose,Santiago,Saul,Seraphina,Shelby,Sherman,Sid,Sinead,Sonia,Sophie,Stacey,Stanley,Stella,Sterling,Steven,Stuart,Sullivan,Sunny,Svetlana,Sydney,Taylor,Tex,Thaddeus,Travis,Tucker,Ulrich,Ulysses,Una,Valentina,Veronica,Vienna,Viola,Wilfred,Willa,Wren,Yusuf,Yves,Yvonne,Zinnia",,False,False,0.0,999.6798536777496,0,0,Timeout,False,0,comparative,False,
qwen-3.6-27b,large_tree_en,47,Who are the children of Jana's grandparents' siblings?,"Clayton,Corinne,Hugo,Marcia,Patrick","Clayton,Marcia,Corinne,Hugo,Patrick",True,True,1.0,150.74964666366577,50870,2760,,False,2832,multihop,False,
qwen-3.6-27b,large_tree_en,48,Which descendants of Gideon work as a dentist?,"Eve,Lynn","Eve,Lynn",True,True,1.0,715.899623632431,50869,3420,,False,3704,verticale_descendant_critere,False,
qwen-3.6-27b,large_tree_en,49,What are the hair colors of Katrina's children's in-laws?,"dark brown,light brown,white","light brown,dark brown,white",True,True,1.0,614.75852227211,50873,2239,,False,2552,multihop,False,
qwen-3.6-27b,large_tree_en,50,Who is the sister of the father of Noel with white hair?,Nerissa,"Mia,Nerissa",False,False,0.5,404.67647194862366,50872,1865,,False,2382,enigme,True,5
moonshotai/kimi-k2.6,large_tree_en,1,Which descendants of Cyrus work as a dentist?,"Sven,Willem","Sven,Willem",True,True,1.0,225.54686331748962,48719,2652,,False,3236,verticale_descendant_critere,False,
moonshotai/kimi-k2.6,large_tree_en,2,Which descendants of Kenya work as a psychologist?,"Anna,Glenda","Anna,Glenda",True,True,1.0,167.69334292411804,48719,1772,,False,2290,verticale_descendant_critere,False,
moonshotai/kimi-k2.6,large_tree_en,3,Who is the sister of the father of Hugo with dark brown hair?,Bernadette,Bernadette,True,True,1.0,402.2483239173889,48724,5282,,False,7600,enigme,True,5
moonshotai/kimi-k2.6,large_tree_en,4,"Who is the mother of the person with brown hair, hazel eyes and a black hat?",Ava,None,False,False,0.0,624.0705411434174,48727,16210,,False,20002,enigme,True,6
moonshotai/kimi-k2.6,large_tree_en,5,Which descendants of Omar work as a photographer?,"Hester,Tomas",Tomas,False,False,0.5,673.9325792789459,48719,9691,,False,11350,verticale_descendant_critere,False,
moonshotai/kimi-k2.6,large_tree_en,6,Which descendants of Langston work as a web designer?,"Celestine,Moe","Celestine,Moe",True,True,1.0,155.94211959838867,48721,2640,,False,3450,verticale_descendant_critere,False,
moonshotai/kimi-k2.6,large_tree_en,7,"Who is the mother of the person with dark brown hair, amber eyes and a pink hat?",Gloria,,False,False,0.0,999.7438361644745,0,0,Timeout,False,0,enigme,True,6
moonshotai/kimi-k2.6,large_tree_en,8,What are the hair colors of Sullivan's children's in-laws?,"silver,strawberry blonde,white","strawberry blonde,white,silver",True,True,1.0,137.05978965759277,48722,6060,,False,8256,multihop,False,
moonshotai/kimi-k2.6,large_tree_en,9,"Who is the mother of the person with strawberry blonde hair, black eyes and a white hat?",Corinne,None,False,False,0.0,404.0751996040344,48729,6048,,False,7374,enigme,True,6
moonshotai/kimi-k2.6,large_tree_en,10,"Who is the mother of the person with chestnut hair, green eyes and a cream hat?",Jazlyn,None,False,False,0.0,165.69102382659912,48730,24717,,False,30944,enigme,True,6
moonshotai/kimi-k2.6,large_tree_en,11,Who are the children of Elijah's grandparents' siblings?,"Amelia,Arnold,Fallon,Zachary","Fallon,Amelia,Arnold,Zachary",True,True,1.0,446.2242228984833,48721,6271,,False,7868,multihop,False,
moonshotai/kimi-k2.6,large_tree_en,12,"Who is the father of the person with red hair, hazel eyes and a orange hat?",Elliot,Elliot,True,True,1.0,474.31214904785156,48728,7712,,False,9838,enigme,True,6
moonshotai/kimi-k2.6,large_tree_en,13,Who are the grandchildren of Irving's siblings?,"Arden,Godfrey,Heather","Godfrey,Arden,Heather",True,True,1.0,92.51820969581604,48719,932,,False,1130,multihop,False,
moonshotai/kimi-k2.6,large_tree_en,14,"Who is the mother of the person with salt and pepper hair, black eyes and a turquoise hat?",Eudora,Eudora,True,True,1.0,485.47860503196716,48730,8519,,False,8316,enigme,True,6
moonshotai/kimi-k2.6,large_tree_en,15,Who are the children of Gertrude's grandparents' siblings?,"Mercer,Yasmine","Yasmine,Mercer",True,True,1.0,422.67954564094543,48723,7697,,False,8734,multihop,False,
