model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,tokens_used,error,no_response,reasoning_tokens,question_type,is_enigma,enigma_complexity
horizon-alpha,huge_tree_en,13,Which men are in the same generation as Noah?,"Abel,Alexander,Blake,Charles,Colin,Damien,Darren,Diego,Edgar,Edward,Fernando,Francis,Fred,George,Gil,Grant,Gus,Hector,Henry,Hux,Ike,Jack,Jax,Jose,Keith,Kyle,Lance,Leo,Lester,Liam,Louis,Luke,Marcus,Mel,Moe,Nathan,Neil,Nicholas,Nolan,Norman,Oscar,Otto,Owen,Oz,Philip,Sam,Samuel,Sebastian,Sid,Steven,Timothy,Tristan,Tux,Tyler,Vic,Vincent,Wade,Walt,Walter,Warren,Wayne,Wes,Wilfredo,Xen,Xu,York,Yves,Yves,Zane,Zep","Alexander,Blake,Christopher,Colin,Darren,Diego,Edgar,Edward,Eric,Fernando,Francis,Frank,Fred,George,Gil,Grant,Gus,Hector,Henry,Hux,Ike,Jack,Jax,Jose,Keith,Kyle,Lance,Leo,Lester,Liam,Lincoln,Lucas,Marcus,Max,Mel,Michael,Moe,Nathan,Neil,Nicholas,Noah,Nolan,Norman,Oliver,Orion,Oscar,Otto,Owen,Oz,Paul,Philip,Philip,Prince,Rex,Richard,Ruben,Samuel,Sebastian,Tristan,Tyler,Vic,Vincent,Wade,Walt,Walter,Warren,Wayne,Wes,Xen,Xu,Yves,Zane,Zep,Zyx",False,False,0.6705882352941176,6.163270711898804,180,,False,0,transversale_generation,False,
horizon-alpha,huge_tree_en,14,Who has the same number of children as Rodrigo?,"Aaron,Alba,Andrea,Andy,Arthur,Ava,Brooke,Courtney,Diego,Edith,Edward,Emma,Faye,Felicity,Gloria,Gordon,Greta,Hal,Harold,Hugo,Ira,Iris,Ivan,Jade,Jake,James,Janet,Jay,Jeremy,Jim,Kelly,Kenneth,Kristen,Lance,Leonard,Lila,Mason,Max,Michael,Monica,Mya,Nat,Nell,Octavia,Opal,Orion,Pat,Patricia,Paul,Penny,Peter,Petra,Quentin,Ralph,Randall,Robert,Rose,Ruben,Rue,Samantha,Sandra,Sylvia,Tanya,Tara,Tex,Theodore,Tia,Tina,Tony,Trevor,Una,Vera,Vernon,Veronica,Vince,Wil,Win,Xavier,Xia,Ximena,Xiomara,Yann,Yma,Yuki,Yvette,Yvonne,Zach,Zachary,Zyx","Abigail,Bonnie,Brooke,Courtney,Dan,Dean,Delia,Donna,Eve,Floyd,Gloria,Hal,Hugo,Jade,Jasmine,Jonathan,Kathy,Kendra,Lydia,Nat,Nina,Otis,Pat,Rodrigo,Ross,Tanya,Xiomara,Xyla,Yann,Yvon,Zoe,Alba,Andy,Ava,Barry,Benjamin,Daniel,Derek,Dot,Elena,Emma,Erica,Ethan,Evelyn,Faye,Gordon,Gregory,Hank,Hope,Hugh,Inez,Iris,Irving,Ivan,James,Janet,Ken,Len,Lex,Lisa,Lorenzo,Matthew,Nancy,Natalie,Nicolas,Onyx,Ophelia,Patricia,Pax,Pearl,Penny,Pete,Peter,Quentin,Quin,Quinn,Randall,Rhonda,Robert,Roger,Samantha,Stephanie,Sylvia,Teresa,Thomas,Trevor,Uri,Valerie,Vernon,Veronica,Vince,Vivian,Wil,Xara,Xander,Xenia,Yael,Yasmin,Yma,Yuki,Yvonne,Zachary,Zed,Adam,Amy,Andre,Andrea,Arthur,Ben,Bob,Brent,Brian,Bruno,Candace,Carla,Carter,Christopher,Clay,Cyd,Dave,Dawn,Diana,Dora,Ed,Edith,Eleanor,Elijah,Emmanuel,Eric,Eva,Felicity,Felix,Fiona,Flo,Floyd,Francine,Gail,Gavin,Greta,Harold,Howard,Ian,Ida,Ira,Isaac,Isabel,Ivan,Jacqueline,Jake,Jay,Jen,Jennifer,Jeremy,Jim,Joel,Karen,Karl,Kay,Kayla,Kelly,Kenneth,Kent,Kit,Larry,Leah,Lee,Leonard,Lila,Lucas,Martin,Mason,Max,Megan,Michael,Molly,Mona,Monica,Mya,Ned,Nell,Octavia,Opal,Orion,Orlando,Paige,Pam,Paul,Penelope,Petra,Piper,Polly,Priscilla,Quincy,Ralph,Ray,Rex,Ricardo,Richard,Ruben,Rue,Sandra,Scott,Serena,Sophie,Susan,Tara,Tex,Theodore,Tia,Tina,Todd,Tomas,Tony,Ulrich,Ulysses,Urban,Ursula,Vanessa,Vera,Vex,Victor,Victoria,Viv,Wendy,Wesley,Whitney,Win,Wyatt,Wyx,Xia,Yasmine,Yve,Yvette,Zach,Zelda,Zyx,Abel,Alexander,Alice,Amelia,Ana,Angela,Becca,Belle,Bianca,Blake,Bridget,Cara,Carmen,Cassandra,Cecilia,Charles,Claire,Colin,Cynthia,Damien,Danielle,Darren,Diego,Edgar,Edward,Estelle,Esther,Faith,Fatima,Fernando,Flora,Francis,Fred,George,Gil,Gina,Grant,Gus,Hannah,Heather,Hector,Helen,Henry,Holly,Hux,Ida,Ike,Imogen,Ingrid,Iva,Ivy,Jack,Jax,Joan,Jose,Julia,Katherine,Katrina,Keith,Kristen,Kyle,Lance,Laura,Leo,Lester,Liam,Linda,Louis,Luke,Marcus,Margaret,May,Maya,Mel,Melissa,Mia,Moe,Nathan,Neil,Nia,Nicholas,Nicole,Noah,Nolan,Nora,Norman,Nyx,Ora,Oscar,Otto,Owen,Oz,Paula,Philip,Pia,Rachel,Rebecca,Rita,Sam,Samuel,Sebastian,Shay,Sid,Silvia,Sky,Steven,Sue,Tamara,Tiffany,Timothy,Tristan,Tux,Tyler,Uma,Una,Unity,Val,Vera,Vic,Vincent,Violet,Virginia,Wade,Walt,Walter,Warren,Wayne,Wes,Wilfredo,Xen,Xenia,Ximena,Xu,Yen,Yolanda,York,Yves,Zane,Zara,Zep,Zoe,Beatrice,Delphine,Frank,Hana,Oliver,Rex",False,False,0.22691292875989447,9.783032178878784,911,,False,0,comparative,False,
horizon-alpha,huge_tree_en,15,Whose parent is Diego?,"Oliver,Rex","Oliver,Rex",True,True,1.0,3.686108350753784,21,,False,0,relation_inverse,False,
horizon-alpha,huge_tree_en,16,Who are Maya's grandmothers?,Penny,"Carla,Penny",False,False,0.5,7.678368330001831,22,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,17,Who is the brother of Larry who works as a social worker?,Blake,Blake,True,True,1.0,5.365443706512451,20,,False,0,enigme,True,1
horizon-alpha,huge_tree_en,18,Who are Mya's nephews and nieces?,"Claire,Damien,Esther,Katherine,Mia,Sue","Philip,Walt,Holly,Lester",False,False,0.0,2.811384677886963,25,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,19,Which of Katherine's siblings work as a musician?,Mia,Mia,True,True,1.0,3.618133306503296,20,,False,0,relation_attribut_composee,False,
horizon-alpha,huge_tree_en,20,Who are Lester's sisters?,Holly,Holly,True,True,1.0,4.550961017608643,20,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,21,Who is Natalie's father?,Cameron,Cameron,True,True,1.0,2.777005195617676,21,,False,0,relation_directe,False,
horizon-alpha,huge_tree_en,22,Whose parent is Uri?,"Orion,Richard,Viv","Orion,Richard,Viv",True,True,1.0,2.807572603225708,24,,False,0,relation_inverse,False,
horizon-alpha,huge_tree_en,23,Who is the child of the son of Ken?,Fatima,Fatima,True,True,1.0,5.080656290054321,20,,False,0,enigme,True,2
horizon-alpha,huge_tree_en,24,Who is the sister of Yuki with light brown hair?,Ursula,Tara,False,False,0.0,4.778674840927124,20,,False,0,enigme,True,1
horizon-alpha,huge_tree_en,25,Who are Rex's great-grandfathers?,Peter,"Diego,Lee,Ricardo,Ned,Kristen",False,False,0.0,5.956899881362915,30,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,26,Who is Molly's mother?,Xenia,Xenia,True,True,1.0,2.9144649505615234,20,,False,0,relation_directe,False,
horizon-alpha,huge_tree_en,27,Which men are in the same generation as Ursula?,"Adam,Andre,Arthur,Ben,Bob,Brent,Brian,Bruno,Carter,Christopher,Clay,Dave,Ed,Elijah,Emmanuel,Eric,Felix,Floyd,Gavin,Harold,Howard,Ian,Ira,Isaac,Ivan,Jake,Jay,Jeremy,Jim,Joel,Karl,Kenneth,Kent,Larry,Leonard,Lucas,Martin,Mason,Max,Michael,Ned,Orion,Orlando,Paul,Quincy,Ralph,Ray,Rex,Ricardo,Richard,Ruben,Scott,Tex,Theodore,Todd,Tomas,Tony,Ulrich,Ulysses,Urban,Vex,Victor,Wesley,Wyatt,Xander,Zach,Zyx","Abel,Alexander,Andre,Antonio,Arthur,Ben,Bob,Brent,Brian,Bruno,Christopher,Clay,Colin,Daniel,Darren,Derek,Diego,Ed,Edgar,Edward,Elijah,Emmanuel,Eric,Ethan,Felix,Floyd,Gavin,George,Gil,Grant,Gus,Harold,Hector,Howard,Hugh,Ian,Ike,Ira,Isaac,Jack,Jack,Jay,Jax,Jeremy,Jim,Joel,Jose,Keith,Kenneth,Kent,Kyle,Lance,Leonard,Lester,Liam,Louis,Luke,Marcus,Martin,Mason,Max,Mel,Michael,MoE,Moe,Neil,Ned,Nicholas,Nathan,Noah,Nolan,Norman,Oliver,Orion,Orlando,Oscar,Otto,Owen,Oz,Paul,Peter,Philip,Quentin,Quincy,Ralph,Ray,Rex,Richard,Ricardo,Ruben,Samuel,Sam,Scott,Sebastian,Shay,Sid,Steven,Theodore,Thomas,Timothy,Todd,Tomas,Tony,Tristan,Tux,Tyler,Ulrich,Ulysses,Urban,Vex,Victor,Vic,Vincent,Wade,Walt,Walter,Wayne,Warren,Wes,Wesley,Wilfredo,Xander,Xen,Xu,York,Yves,Zach,Zane,Zep,Zyx",False,False,0.41007194244604317,7.922685384750366,313,,False,0,transversale_generation,False,
horizon-alpha,huge_tree_en,28,Quelles sont les couleurs de cheveux des beaux-parents des enfants de Rose ?,"chestnut,light brown","platinum blonde,gray,chestnut,auburn,brown,light brown,jet black,blonde,dark brown,white,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,blonde,salt,pepper,silver,strawberry blonde,red,black,white,salt,pepper,gray,white,platinum blonde,blonde,strawberry blonde,chestnut,auburn,dark brown,black,jet black,brown,light brown,red,green-brown,blue-gray,amber,hazel,violet,brown,gray,black,blue,green,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray,brown,light brown,amber,hazel,green-brown,blue-gray,black,blue,green,gray",False,False,0.08695652173913043,10.982801914215088,1218,,False,0,multihop,False,
horizon-alpha,huge_tree_en,29,Who is Ben's father?,Irving,Irving,True,True,1.0,4.526957750320435,20,,False,0,relation_directe,False,
horizon-alpha,huge_tree_en,30,Who are Erica's nieces?,"Diana,Edith","Diana,Edith,Bruno’s sisters?",False,False,0.6666666666666666,4.270711421966553,29,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,31,How many cousins does Edith have?,1,"Rue,Jennifer,Opal,Ethan,Pearl,Wil,Greta,Victoria,Brent,Clay,Dot,Gregory,Peter,Fiona,Wyx,Tyler,Zep,Zoe,Faith,Owen,Wes,Francis,Gina,Liam,Claire,Damien,Sue,Hector,Melissa,Xenia,Esther,Katherine,Mia,Ingrid,Nora,Zara,Delphine,Hana,Oliver,Rex,Beatrice,Frank,Alexander,Alice,Marcus,Uma,Violet,Cecilia,Charles,Heather,Otto,Beatrice,Frank,Delphine,Hana,Oliver,Rex,Alexander,Alice,Marcus,Uma,Violet,Cecilia,Charles,Heather,Otto,Beatrice,Frank,Delphine,Hana,Oliver,Rex",False,False,0.0,6.656732082366943,184,,False,0,comptage_complexe,False,
horizon-alpha,huge_tree_en,32,Who has the same number of children as Zoe?,"Abigail,Andre,Antonio,Ben,Benjamin,Bob,Bonnie,Brent,Christopher,Clay,Dan,Daniel,Dave,Dean,Delia,Donna,Dot,Eric,Erica,Ethan,Eva,Evelyn,Felix,Fiona,Flo,Floyd,Fox,Gabriel,Grace,Gregory,Hank,Hugh,Ida,Inez,Isaac,Isabel,Jacqueline,Jonathan,Karen,Ken,Kent,Kevin,Kit,Leah,Len,Lisa,Lorenzo,Lucas,Lydia,Martin,Megan,Mona,Ned,Nicolas,Onyx,Otis,Paige,Pam,Pax,Pete,Piper,Quin,Quinn,Rex,Rhonda,Roger,Ross,Sophie,Stephanie,Susan,Teresa,Todd,Vanessa,Victor,Viv,Vivian,Wesley,Xara,Xenia,Xyla,Yael,Yasmin,Zelda","Adam,Alba,Andy,Ava,Cameron,Candace,Carla,Carter,Dan,Derek,Douglas,Eleanor,Elijah,Emmanuel,Eve,Felicity,Floyd,Fox,Gabriel,Gail,Gavin,Gloria,Hal,Howard,Hugo,Ian,Iris,Jackie,Jay,Jasmine,Jim,Jonathan,Kathy,Kendra,Kenneth,Karl,Lance,Larry,Lee,Lex,Matthew,Michael,Nat,Nell,Nina,Pat,Priscilla,Quentin,Ray,Robert,Rodrigo,Roger,Ross,Samantha,Scott,Serena,Stephanie,Thomas,Tomas,Theodore,Tia,Tina,Todd,Tony,Ulrich,Ulysses,Urban,Uri,Valerie,Victoria,Wendy,Wyatt,Xander,Xiomara,Xyla,Yann,Yvon,Yvonne,Zed,Zoe,Zachary,Andy,Andrea,Barry,Benjamin,Bruno,Christopher,Clay,Christopher,Dave,Dawn,Diana,Dora,Ed,Edith,Elena,Eric,Ethan,Faye,Floyd,Francine,Gordon,Greta,Hank,Hugh,Inez,Ira,Iris,Irving,Ivan,James,Janet,Ken,Keith,Len,Lexisa,Leonard,Lila,Lucas,Martin,Mason,Max,Monica,Mona,Mya,Nancy,Natalie,Nicolas,Orlando,Ophelia,Paige,Patricia,Pax,Pearl,Penny,Pete,Peter,Quincy,Quinn,Ralph,Randall,Ray,Rex,Ricardo,Ruben,Rue,Sandra,Sophie,Sylvia,Teresa,Tex,Todd,Tomas,Trevor,Uri,Valerie,Vernon,Veronica,Vince,Vivian,Wil,Xara,Xena,Xia,Yasmine,Yve,Yvette,Zach,Zelda,Zyx,Abel,Alexander,Alice,Amelia,Ana,Angela,Becca,Belle,Bianca,Blake,Bridget,Cara,Carmen,Cassandra,Cecilia,Charles,Claire,Colin,Cynthia,Damien,Danielle,Darren,Diego,Edgar,Edward,Estelle,Esther,Faith,Fatima,Fernando,Flora,Francis,Fred,George,Gil,Gina,Grant,Gus,Hannah,Heather,Hector,Helen,Henry,Holly,Hux,Ida,Ike,Imogen,Ingrid,Iva,Ivy,Jack,Jax,Joan,Jose,Julia,Katherine,Katrina,Keith,Kristen,Kyle,Lance,Laura,Leo,Lester,Liam,Linda,Louis,Luke,Marcus,Margaret,May,Maya,Mel,Melissa,Mia,Moe,Nathan,Neil,Nia,Nicholas,Nicole,Noah,Nolan,Nora,Norman,Nyx,Ora,Oscar,Otto,Owen,Oz,Paula,Philip,Pia,Rachel,Rebecca,Rita,Sam,Samuel,Sebastian,Shay,Sid,Silvia,Sky,Steven,Sue,Tamara,Tiffany,Timothy,Tristan,Tux,Tyler,Uma,Una,Unity,Val,Vera,Vic,Vincent,Violet,Virginia,Wade,Walt,Walter,Warren,Wayne,Wes,Wilfredo,Xen,Xenia,Ximena,Xu,Yen,Yolanda,York,Yves,Zane,Zara,Zep,Zoe,Zoe",False,False,0.1072463768115942,9.683300256729126,738,,False,0,comparative,False,
horizon-alpha,huge_tree_en,33,Who is George's father?,Tomas,Tomas,True,True,1.0,4.518840789794922,20,,False,0,relation_directe,False,
horizon-alpha,huge_tree_en,34,Which of Dora's children work as a scientist?,Owen,,False,False,0.0,2.4934818744659424,0,"API Error 502: {""error"":{""message"":""Provider returned error"",""code"":502,""metadata"":{""raw"":""ERROR"",""provider_name"":""Stealth""}},""user_id"":""user_2jgSRh9dLLGP5Pum9zbcD0KZW3g""}",False,0,relation_attribut_composee,False,
horizon-alpha,huge_tree_en,35,Who are Belle's great-grandfathers?,Hal,"Theodore,Max",False,False,0.0,6.963812828063965,22,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,36,Which men are in the same generation as Ida?,"Adam,Andre,Arthur,Ben,Bob,Brent,Brian,Bruno,Carter,Christopher,Clay,Dave,Ed,Elijah,Emmanuel,Eric,Felix,Floyd,Gavin,Harold,Howard,Ian,Ira,Isaac,Ivan,Jake,Jay,Jeremy,Jim,Joel,Karl,Kenneth,Kent,Larry,Leonard,Lucas,Martin,Mason,Max,Michael,Ned,Orion,Orlando,Paul,Quincy,Ralph,Ray,Rex,Ricardo,Richard,Ruben,Scott,Tex,Theodore,Todd,Tomas,Tony,Ulrich,Ulysses,Urban,Vex,Victor,Wesley,Wyatt,Xander,Zach,Zyx","Bruno,Christopher,Edward,Eric,Francis,Frank,George,Gil,Gus,Hector,Hux,Ike,Jack,Jax,Jose,Lester,Liam,Lucas,Marcus,Mel,Neil,Nicholas,Nolan,Norman,Nathan,Oliver,Otto,Oz,Philip,Samuel,Sebastian,Steven,Timothy,Tristan,Tux,Vic,Vincent,Wayne,Warren,Walt,Wes,Xen,Xu,Yves,Zane,Zep,Edward,Frank,Abel,Alexander,Blake,Colin,Darren,Edgar,Edward,Fernando,Fred,George,Gil,Grant,Gus,Henry,Hux,Ike,Jack,Jax,Jose,Keith,Lance,Leo,Lester,Liam,Lucas,Marcus,Mel,Michael,Neil,Norman,Nicholas,Nolan,Nathan,Oliver,Otto,Oz,Paul,Philip,Samuel,Sebastian,Steven,Timothy,Tristan,Tux,Vic,Vincent,Wayne,Warren,Walt,Wes,Xen,Xu,Yves,Zane,Zep",False,False,0.04918032786885246,6.370574951171875,245,,False,0,transversale_generation,False,
horizon-alpha,huge_tree_en,37,Who are Natalie's nephews?,"Joel,Orlando,Wesley","Andre,Brian,Isaac",False,False,0.0,7.327186346054077,24,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,38,Who are Randall's granddaughters?,Nicole,"Kay,Nicole",False,False,0.5,11.347490072250366,21,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,39,Who are Paula's uncles and aunts?,"Bruno,Edith","Amelia,Nyx",False,False,0.0,4.914124011993408,23,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,40,Who has strawberry blonde hair and green eyes?,"Carmen,Grant","Carmen,Katrina,Win,Zara",False,False,0.2,2.7049179077148438,27,,False,0,recherche_multi_criteres,False,
horizon-alpha,huge_tree_en,41,Who is Tristan's mother?,Kay,Kay,True,True,1.0,2.906726598739624,19,,False,0,relation_directe,False,
horizon-alpha,huge_tree_en,42,Who are Katherine's siblings?,"Esther,Mia","Esther,Mia",True,True,1.0,3.1934311389923096,22,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,43,Which of Mel's grandparents have brown hair?,Len,"Carter,Yve",False,False,0.0,2.7320737838745117,22,,False,0,relation_attribut_composee,False,
horizon-alpha,huge_tree_en,44,Who are Colin's male cousins?,Sebastian,Jose	Gil	Wade	Francis	Liam	Henry	Steven	Marcus	Gavin	Darren	Timothy	Wayne	Noah	Ike	Jax	Neil	Oscar	Edward	Frank	Jax	Nicholas	Xu	George	Luke	Vic	Sam	Leo	Hector	Tux	Grant	Yves	Beatrice	Frank	Oliver	Rex,False,False,0.0,3.8805692195892334,94,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,45,Who are the children of Fernando's grandparents' siblings?,"Amy,Rue,Tex","Cara,May,Sid,Becca,Edward,Yves,Beatrice,Frank,Estelle,Ike,Silvia,Esther,Katherine,Mia,Claire,Damien,Sue,Blake,Danielle,Nia,Jax,Rebecca,Hector,Melissa,Xenia,Becca,Edward,Yves,Joan,Margaret,Kristen,Neil,Oscar,Kristen,Neil,Oscar,Becca,Edward,Yves,Faith,Owen,Wes,Tyler,Zep,Zoe,Moe,Warren,Ximena,Delphine,Hana",False,False,0.0,8.773335218429565,135,,False,0,multihop,False,
horizon-alpha,huge_tree_en,46,Who has more children: Mel or their siblings?,Mel,Mel,True,True,1.0,3.6617937088012695,19,,False,0,conditional,False,
horizon-alpha,huge_tree_en,47,Who are Vic's great-grandparents?,"Floyd,Kendra","Theodore,Yvette,Yasmin,Unknown",False,False,0.0,4.82781457901001,27,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,48,Who are Shay's grandfathers?,James,"Alba,James",False,False,0.5,3.5933215618133545,22,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,49,Who are Jade's great-granddaughters?,"Amelia,Fatima,Nyx,Paula,Sky,Uma,Violet","Diana,Edith,Monica,Wyatt,Felix,Bruno,Cyd,Paige,Louis,Sky,Holly,Lester,Henry,Imogen,Steven,Amelia,Nyx,Paula,Victoria,Darren,Edgar,Timothy,Ingrid,Nora,Zara,Philip,Walt,Andrea,Christopher,Zane,Blake,Danielle,Nia,Faith,Owen,Wes,Joan,Margaret,Eric,Otto,Beatrice,Frank,Hector,Melissa,Xenia,Jax,Rebecca,Unity,Yves,Marcus,Uma,Violet,Gus,Frances,Gina,Liam,Belle,Xen,Delphine,Hana,Julia,Oliver,Rex,Kristen,Neil,Oscar,Tyler,Zep,Zoe,Bridget,Cassandra,Ida,Wilfredo,Alice,Angela,Cecilia,Nicholas,Ora,Xu,Abel,Laura,Mel,Grant,Nicole,Becca,Edward,Yves,Esther,Katherine,Mia,Tiffany,Walter,Noah,Wayne,Yolanda,Estelle,Ike,Silvia,Jack,Hux,Vincent,Carmen,Leo,Sam,Alexander,Zara,Zoe,Una",False,False,0.05660377358490566,6.16359281539917,272,,False,0,relation_complexe,False,
horizon-alpha,huge_tree_en,50,Which of Tony's children work as a salesperson?,Unity,Unity,True,True,1.0,3.16348934173584,19,,False,0,relation_attribut_composee,False,
horizon-alpha,huge_tree_en,51,Who are Jax's grandparents?,"Uri,Valerie","Uri,Valerie,Tia,Victor",False,False,0.5,3.4414963722229004,26,,False,0,relation_complexe,False,
