model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,prompt_tokens,tokens_used,cached_tokens,cost_usd,error,no_response,reasoning_tokens,question_type,difficulty,hallucinated_names,is_enigma,enigma_complexity,batch_size,finish_reason,provider,thinking_level
deepseek-v4-pro@high,hard_v4_en,50,"How many people answer the following question (answer with a number): ""Who has the same hair color as Harry's mother's father?""",30,0,False,False,0.0,0.0004454612731933594,3138,7890,3072,0.031466688,,False,7884,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,51,Which people without parents work as a photographer?,"Blanca,Bruce,Callie,Elisa,Gideon,Leah,Orson,Stacey","Blanca,Bruce,Callie,Elisa,Gideon,Leah,Orson,Stacey",True,True,1.0,0.0003327369689941406,3130,7461,3072,0.029757288,,False,7450,verticale_racine_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,52,Who are Davina's step-parents (partners of one of Davina's parents who are not Davina's parents)?,Samuel,Samuel,True,True,1.0,0.0003500461578369141,3130,7461,3072,0.029757288,,False,7450,beaux_parents,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,53,"Among the person with dark brown hair, hazel eyes and a pink hat and their siblings, who has the most children?",Lillian,Lillian,True,True,1.0,0.0003638744354248047,3130,7461,3072,0.029757288,,False,7450,conditional,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,54,Who are the grandchildren of Emilio's siblings?,Cosima,Cosima,True,True,1.0,0.0003769397735595703,3130,7461,3072,0.029757288,,False,7450,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,55,"With whom did the person with jet black hair, violet eyes and a maroon hat have children?","Gem,Victoria","Gem,Victoria",True,True,1.0,0.000390625,3130,7461,3072,0.029757288,,False,7450,beaux_parents,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,56,"Who are the children of the siblings of the grandparents of the person with salt and pepper hair, blue eyes and a black hat?",Jasper,Jasper,True,True,1.0,0.00026721954345703124,3133,5331,3072,0.021326447999999998,,False,5325,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,57,"Who are the half-brothers of the person with salt and pepper hair, light brown eyes and a maroon hat?",Manfred,Manfred,True,True,1.0,0.00028438568115234374,3133,5331,3072,0.021326447999999998,,False,5325,demi_fratrie,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,58,Who are the grandchildren of Paola's siblings?,"Jamila,Lavinia,Mariana","Mariana,Jamila",False,False,0.6666666666666666,0.00030126571655273435,3133,5331,3072,0.021326447999999998,,False,5325,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,59,Who are Grant's step-parents (partners of one of Grant's parents who are not Grant's parents)?,Luna,Luna,True,True,1.0,0.0003139495849609375,3133,5331,3072,0.021326447999999998,,False,5325,beaux_parents,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,60,"Which descendants of the person with silver hair, violet eyes and a turquoise hat work as a scientist?","Cora,Holly,Imelda","Imelda,Cora",False,False,0.6666666666666666,0.0003280162811279297,3133,5331,3072,0.021326447999999998,,False,5325,verticale_descendant_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,61,"Who are the half-siblings of the person with dark brown hair, violet eyes and a beige hat?","Grant,Samira","Grant,Samira",True,True,1.0,0.0002717018127441406,3133,7641,3072,0.030474048,,False,7630,demi_fratrie,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,62,"What are the hair colors of the in-laws of the children of the person with chestnut hair, violet eyes and a gold hat?","dark brown,light brown","dark brown,light brown",True,True,1.0,0.00029201507568359374,3133,7641,3072,0.030474048,,False,7630,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,63,"Among the person with chestnut hair, green eyes and a beige hat and their siblings, who has the most children?","Erica,Nell",None,False,False,0.0,0.0003060817718505859,3133,7641,3072,0.030474048,,False,7630,conditional,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,64,Which people without parents work as a veterinarian?,"Arlo,Kamal,Keith,Lawson,Vex","Arlo,Kamal,Keith,Lawson,Vex",True,True,1.0,0.00032052993774414065,3133,7641,3072,0.030474048,,False,7630,verticale_racine_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,65,"Which descendants of the person with salt and pepper hair, light brown eyes and a gray hat work as an actor?","Octavia,Paulina","Octavia,Paulina",True,True,1.0,0.0003333568572998047,3133,7641,3072,0.030474048,,False,7630,verticale_descendant_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,66,Which people without parents work as an accountant?,"Dalton,Roberto,Sawyer,Sullivan,Terry","Sullivan,Sawyer,Dalton,Roberto,Terry",True,True,1.0,0.00034499168395996094,3126,9195,3072,0.036618648,,False,9183,verticale_racine_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,67,"Who are the children of the siblings of the grandparents of the person with black hair, green-brown eyes and a gold hat?","Cassius,Minnie",Cassius,False,False,0.5,0.0003624439239501953,3126,9195,3072,0.036618648,,False,9183,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,68,What are the hair colors of Seraphina's children's in-laws?,"chestnut,silver",None,False,False,0.0,0.0003757476806640625,3126,9195,3072,0.036618648,,False,9183,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,69,Who are the children of Cathy's grandparents' siblings?,Xenia,Xenia,True,True,1.0,0.0003876686096191406,3126,9195,3072,0.036618648,,False,9183,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,70,Which people without parents work as an actor?,"Harris,Isla,Joy,Leanne,Lucian,Yasmine","Lucian,Leanne,Harris,Yasmine,Isla,Joy",True,True,1.0,0.00040326118469238283,3126,9195,3072,0.036618648,,False,9183,verticale_racine_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,71,Which people without parents work as a carpenter?,"Agnes,Baxter,Ethan,Renee,Samuel","Agnes,Baxter,Ethan,Renee,Samuel",True,True,1.0,0.00028176307678222655,3127,8129,3072,0.032398608,,False,8119,verticale_racine_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,72,"If the person with chestnut hair, blue-gray eyes and an orange hat has brothers, who are their daughters?","Aviana,Samira,Shannon","Aviana,Samira",False,False,0.6666666666666666,0.0002994060516357422,3127,8129,3072,0.032398608,,False,8119,conditional,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,73,Which descendants of Dustin work as a teacher?,"Carol,Jasper,Nina","Carol,Jasper,Nina",True,True,1.0,0.0003131866455078125,3127,8129,3072,0.032398608,,False,8119,verticale_descendant_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,74,Which descendants of Orson work as a carpenter?,"Etta,Shirley","Etta,Shirley",True,True,1.0,0.00032548904418945314,3127,8129,3072,0.032398608,,False,8119,verticale_descendant_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,75,"Which descendants of the person with light brown hair, hazel eyes and a brown hat work as a writer?","Jocelyn,Oriana","Jocelyn,Oriana",True,True,1.0,0.0003448486328125,3127,8129,3072,0.032398608,,False,8119,verticale_descendant_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,76,Who are the children of Molly's grandparents' siblings?,"Cassius,Minnie","Cassius,Minnie",True,True,1.0,0.0003466606140136719,3130,9505,3072,0.037851528,,False,9498,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,77,"How many people answer the following question (answer with a number): ""Who has the same hair color as Myrna's mother's father?""",31,0,False,False,0.0,0.0003626823425292969,3130,9505,3072,0.037851528,,False,9498,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,78,How many half-siblings does Giles have?,2,2,True,True,1.0,0.0003753662109375,3130,9505,3072,0.037851528,,False,9498,demi_fratrie,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,79,"Which descendants of the person with black hair, dark brown eyes and a tan hat work as an accountant?","Adelaide,Valentina","Valentina,Adelaide",True,True,1.0,0.000390625,3130,9505,3072,0.037851528,,False,9498,verticale_descendant_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,80,"With whom did the person with salt and pepper hair, violet eyes and a yellow hat have children?","Natalie,Tallulah","Tallulah,Natalie",True,True,1.0,0.00040493011474609377,3130,9505,3072,0.037851528,,False,9498,beaux_parents,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,81,Who are the children of Simon's grandparents' siblings?,"Langston,Violet","Violet,Langston",True,True,1.0,0.0002479076385498047,3128,6330,3072,0.025275888,,False,6322,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,82,"What are the hair colors of the in-laws of the children of the person with auburn hair, gray eyes and a purple hat?","chestnut,platinum blonde","platinum blonde,chestnut",True,True,1.0,0.0002665519714355469,3128,6330,3072,0.025275888,,False,6322,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,83,Which of Maddison's children have children who work in the same profession as Maddison?,Lexi,Lexi,True,True,1.0,0.0002800464630126953,3128,6330,3072,0.025275888,,False,6322,conditional,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,84,With whom did Mercedes have children?,"Rudy,Tux","Tux,Rudy",True,True,1.0,0.0002941608428955078,3128,6330,3072,0.025275888,,False,6322,beaux_parents,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,85,"Among Estelle and their siblings, who has the most children?",Estelle,Estelle,True,True,1.0,0.00030670166015625,3128,6330,3072,0.025275888,,False,6322,conditional,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,86,Which descendants of Roger work as a mechanic?,"Aileen,Francine","Aileen,Francine",True,True,1.0,0.000397491455078125,3135,6732,3072,0.026877048000000004,,False,6726,verticale_descendant_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,87,How many half-siblings does Arden have?,1,1,True,True,1.0,0.0004275798797607422,3135,6732,3072,0.026877048000000004,,False,6726,demi_fratrie,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,88,"Who are the step-parents of the person with light brown hair, green eyes and a cream hat (partners of one of the parents of the person with light brown hair, green eyes and a cream hat who are not the parents of the person with light brown hair, green eyes and a cream hat)?",Rafaela,Rafaela,True,True,1.0,0.0004508495330810547,3135,6732,3072,0.026877048000000004,,False,6726,beaux_parents,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,89,"What are the hair colors of the in-laws of the children of the person with black hair, green eyes and a black hat?","salt and pepper,silver",None,False,False,0.0,0.0004772663116455078,3135,6732,3072,0.026877048000000004,,False,6726,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,90,Who are Manfred's half-siblings?,"Bud,Imani","Imani,Bud",True,True,1.0,0.0005035400390625,3135,6732,3072,0.026877048000000004,,False,6726,demi_fratrie,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,91,How many half-siblings does York have?,2,1,False,False,0.0,0.0002723217010498047,3132,7481,3072,0.029839127999999996,,False,7473,demi_fratrie,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,92,"Among the person with auburn hair, green-brown eyes and a black hat and their siblings, who has the most children?",Floyd,Floyd,True,True,1.0,0.0002908229827880859,3132,7481,3072,0.029839127999999996,,False,7473,conditional,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,93,Which of Edwin's children have children who work in the same profession as Edwin?,Regina,Regina,True,True,1.0,0.00030584335327148436,3132,7481,3072,0.029839127999999996,,False,7473,conditional,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,94,"If the person with strawberry blonde hair, violet eyes and a red hat has brothers, who are their daughters?",Aspen,Aspen,True,True,1.0,0.00031991004943847655,3132,7481,3072,0.029839127999999996,,False,7473,conditional,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,95,"What are the hair colors of the in-laws of the children of the person with strawberry blonde hair, amber eyes and a blue hat?","auburn,light brown,red","auburn,light brown,red",True,True,1.0,0.0003353595733642578,3132,7481,3072,0.029839127999999996,,False,7473,multihop,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,96,"Among the person with jet black hair, hazel eyes and a maroon hat and their siblings, who has the most children?","Beatrice,Linda",Silas,False,False,0.0,0.00039534568786621095,3127,13818,3072,0.05492704799999999,,False,13810,conditional,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,97,Which descendants of Nico work as a scientist?,"Becca,Joan","Becca,Joan",True,True,1.0,0.0004137516021728516,3127,13818,3072,0.05492704799999999,,False,13810,verticale_descendant_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,98,"With whom did the person with auburn hair, green-brown eyes and a tan hat have children?","Arlo,Cyril","Arlo,Cyril",True,True,1.0,0.0004286766052246094,3127,13818,3072,0.05492704799999999,,False,13810,beaux_parents,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,99,Which people without parents work as a scientist?,"Corinne,Davis,Elmer,Garrett,Nicolas,Rosalia,Shay,Theodore,Yusuf","Corinne,Davis,Garrett,Shay,Theodore",False,False,0.5555555555555556,0.00044655799865722656,3127,13818,3072,0.05492704799999999,,False,13810,verticale_racine_critere,hard,0,False,,5,stop,,high
deepseek-v4-pro@high,hard_v4_en,100,How many half-siblings does Easton have?,1,1,True,True,1.0,0.0004601478576660156,3127,13818,3072,0.05492704799999999,,False,13810,demi_fratrie,hard,0,False,,5,stop,,high
