model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,prompt_tokens,tokens_used,cached_tokens,cost_usd,error,no_response,reasoning_tokens,question_type,difficulty,hallucinated_names,is_enigma,enigma_complexity,batch_size,finish_reason,provider,thinking_level
claude-opus-5@high,hard_v4_en,22,"With whom did the person with black hair, green eyes and a black hat have children?","Calvin,Jared","Calvin,Jared",True,True,1.0,7.427344131469726,4707,744,4606,0.021408,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,23,"Who are the step-parents of the person with light brown hair, blue-gray eyes and a white hat (partners of one of the parents of the person with light brown hair, blue-gray eyes and a white hat who are not the parents of the person with light brown hair, blue-gray eyes and a white hat)?",Gem,Gem,True,True,1.0,7.427355861663818,4707,744,4606,0.021408,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,24,"Who are the step-parents of the person with jet black hair, black eyes and a cream hat (partners of one of the parents of the person with jet black hair, black eyes and a cream hat who are not the parents of the person with jet black hair, black eyes and a cream hat)?",Cyril,Cyril,True,True,1.0,7.427365970611572,4707,744,4606,0.021408,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,25,"Which descendants of the person with chestnut hair, hazel eyes and a beige hat work as a scientist?","Cora,Imelda","Imelda,Cora",True,True,1.0,7.427377367019654,4707,744,4606,0.021408,,False,0,verticale_descendant_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,26,With whom did Miguel have children?,"Corinne,Rafaela","Rafaela,Corinne",True,True,1.0,14.588104724884033,4678,1429,4606,0.038388,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,27,"Among Israel and their siblings, who has the most children?",Etta,Etta,True,True,1.0,14.588124084472657,4678,1429,4606,0.038388,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,28,"Who are the half-siblings of the person with dark brown hair, violet eyes and a gold hat?","Ada,Cason","Ada,Cason",True,True,1.0,14.588139057159424,4678,1429,4606,0.038388,,False,0,demi_fratrie,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,29,Which people without parents work as a firefighter?,"Haven,Nico,Rhys,Tina","Tina,Rhys,Nico,Haven",True,True,1.0,14.588153839111328,4678,1429,4606,0.038388,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,30,"Which descendants of the person with brown hair, light brown eyes and a yellow hat work as a banker?","Eudora,Miguel","Eudora,Miguel",True,True,1.0,14.588166093826294,4678,1429,4606,0.038388,,False,0,verticale_descendant_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,31,"Among the person with gray hair, brown eyes and a burgundy hat and their siblings, who has the most children?","Mae,Tabitha","Mae,Tabitha",True,True,1.0,9.587677335739135,4691,941,4606,0.026253,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,32,"Who are the step-parents of the person with jet black hair, violet eyes and a maroon hat (partners of one of the parents of the person with jet black hair, violet eyes and a maroon hat who are not the parents of the person with jet black hair, violet eyes and a maroon hat)?",Nelson,Nelson,True,True,1.0,9.587696361541749,4691,941,4606,0.026253,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,33,"Among Lucy and their siblings, who has the most children?","Betty,Lucy","Betty,Lucy",True,True,1.0,9.58771209716797,4691,941,4606,0.026253,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,34,Which people without parents work as a pharmacist?,"Clement,Naima,Owen,Ross","Owen,Ross,Naima,Clement",True,True,1.0,9.587726163864136,4691,941,4606,0.026253,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,35,Who are Kassandra's half-siblings?,"Bud,Imani","Imani,Bud",True,True,1.0,9.587737941741944,4691,941,4606,0.026253,,False,0,demi_fratrie,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,36,Which people without parents work as an electrician?,"Jonah,Russell","Russell,Jonah",True,True,1.0,55.958504343032835,4677,5262,4606,0.134208,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,37,With whom did Mary have children?,"Ford,Immanuel","Ford,Immanuel",True,True,1.0,55.9585202217102,4677,5262,4606,0.134208,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,38,Who are Chloe's half-siblings?,Dorothy,Dorothy,True,True,1.0,55.958532857894895,4677,5262,4606,0.134208,,False,0,demi_fratrie,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,39,Which people without parents work as a waiter?,"Braxton,Charlene,Corey,Norman,Rebecca,Rupert,Xander","Rebecca,Xander,Rupert,Corey,Charlene,Norman,Braxton",True,True,1.0,55.958549118041994,4677,5262,4606,0.134208,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,40,"How many people answer the following question (answer with a number): ""Who has the same hair color as the father of the mother of the person with white hair, dark brown eyes and a white hat?""",31,0,False,False,0.0,55.95856137275696,4677,5262,4606,0.134208,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,41,"Among Wyatt and their siblings, who has the most children?",Wyatt,Wyatt,True,True,1.0,5.613803768157959,4687,528,4606,0.015908,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,42,Which people without parents work as a social worker?,"Farley,Honey,Maxim,Mya,Nessa,Raul,Sophie","Raul,Maxim,Farley,Nessa,Mya,Honey,Sophie",True,True,1.0,5.613826894760132,4687,528,4606,0.015908,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,43,"Among the person with salt and pepper hair, black eyes and a white hat and their siblings, who has the most children?",Brock,Brock,True,True,1.0,5.613840770721436,4687,528,4606,0.015908,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,44,"Which of the children of the person with dark brown hair, gray eyes and a white hat have children who work in the same profession as the person with dark brown hair, gray eyes and a white hat?",Joanna,Joanna,True,True,1.0,5.613851881027221,4687,528,4606,0.015908,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,45,"With whom did the person with jet black hair, dark brown eyes and a gray hat have children?","Anouk,Marigold","Marigold,Anouk",True,True,1.0,5.613863563537597,4687,528,4606,0.015908,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,46,"Who are the step-parents of the person with silver hair, dark brown eyes and a navy hat (partners of one of the parents of the person with silver hair, dark brown eyes and a navy hat who are not the parents of the person with silver hair, dark brown eyes and a navy hat)?",Christopher,Christopher,True,True,1.0,29.328499269485473,4695,2619,4606,0.068223,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,47,"Which descendants of the person with brown hair, light brown eyes and a yellow hat work as a photographer?","Ada,Win","Win,Ada",True,True,1.0,29.32851638793945,4695,2619,4606,0.068223,,False,0,verticale_descendant_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,48,Who are the children of Cassius's grandparents' siblings?,Grady,Grady,True,True,1.0,29.328528594970702,4695,2619,4606,0.068223,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,49,How many half-siblings does Bud have?,2,2,True,True,1.0,29.328540325164795,4695,2619,4606,0.068223,,False,0,demi_fratrie,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,50,"How many people answer the following question (answer with a number): ""Who has the same hair color as Harry's mother's father?""",30,0,False,False,0.0,29.328553771972658,4695,2619,4606,0.068223,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,51,Which people without parents work as a photographer?,"Blanca,Bruce,Callie,Elisa,Gideon,Leah,Orson,Stacey","Elisa,Orson,Gideon,Bruce,Blanca,Stacey,Leah,Callie",True,True,1.0,20.490514183044432,4683,2027,4606,0.053363,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,52,Who are Davina's step-parents (partners of one of Davina's parents who are not Davina's parents)?,Samuel,Samuel,True,True,1.0,20.49053111076355,4683,2027,4606,0.053363,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,53,"Among the person with dark brown hair, hazel eyes and a pink hat and their siblings, who has the most children?",Lillian,Lillian,True,True,1.0,20.490544700622557,4683,2027,4606,0.053363,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,54,Who are the grandchildren of Emilio's siblings?,Cosima,Cosima,True,True,1.0,20.490557622909545,4683,2027,4606,0.053363,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,55,"With whom did the person with jet black hair, violet eyes and a maroon hat have children?","Gem,Victoria","Victoria,Gem",True,True,1.0,20.49057183265686,4683,2027,4606,0.053363,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,56,"Who are the children of the siblings of the grandparents of the person with salt and pepper hair, blue eyes and a black hat?",Jasper,Jasper,True,True,1.0,9.241542482376099,4689,930,4606,0.025968,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,57,"Who are the half-brothers of the person with salt and pepper hair, light brown eyes and a maroon hat?",Manfred,Manfred,True,True,1.0,9.241558027267455,4689,930,4606,0.025968,,False,0,demi_fratrie,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,58,Who are the grandchildren of Paola's siblings?,"Jamila,Lavinia,Mariana","Mariana,Jamila,Lavinia",True,True,1.0,9.241576004028321,4689,930,4606,0.025968,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,59,Who are Grant's step-parents (partners of one of Grant's parents who are not Grant's parents)?,Luna,Luna,True,True,1.0,9.241589021682739,4689,930,4606,0.025968,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,60,"Which descendants of the person with silver hair, violet eyes and a turquoise hat work as a scientist?","Cora,Holly,Imelda","Imelda,Cora,Holly",True,True,1.0,9.241602230072022,4689,930,4606,0.025968,,False,0,verticale_descendant_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,61,"Who are the half-siblings of the person with dark brown hair, violet eyes and a beige hat?","Grant,Samira","Grant,Samira",True,True,1.0,20.07712721824646,4688,1915,4606,0.050588,,False,0,demi_fratrie,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,62,"What are the hair colors of the in-laws of the children of the person with chestnut hair, violet eyes and a gold hat?","dark brown,light brown","light brown,auburn",False,False,0.3333333333333333,20.07716236114502,4688,1915,4606,0.050588,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,63,"Among the person with chestnut hair, green eyes and a beige hat and their siblings, who has the most children?","Erica,Nell","Erica,Nell",True,True,1.0,20.07719030380249,4688,1915,4606,0.050588,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,64,Which people without parents work as a veterinarian?,"Arlo,Kamal,Keith,Lawson,Vex","Kamal,Arlo,Vex,Keith,Lawson",True,True,1.0,20.07721962928772,4688,1915,4606,0.050588,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,65,"Which descendants of the person with salt and pepper hair, light brown eyes and a gray hat work as an actor?","Octavia,Paulina","Octavia,Paulina",True,True,1.0,20.077243852615357,4688,1915,4606,0.050588,,False,0,verticale_descendant_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,66,Which people without parents work as an accountant?,"Dalton,Roberto,Sawyer,Sullivan,Terry","Sullivan,Dalton,Terry,Sawyer,Roberto",True,True,1.0,21.47784662246704,4677,2207,4606,0.057833,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,67,"Who are the children of the siblings of the grandparents of the person with black hair, green-brown eyes and a gold hat?","Cassius,Minnie","Cassius,Minnie",True,True,1.0,21.47787480354309,4677,2207,4606,0.057833,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,68,What are the hair colors of Seraphina's children's in-laws?,"chestnut,silver","chestnut,silver",True,True,1.0,21.477889490127563,4677,2207,4606,0.057833,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,69,Who are the children of Cathy's grandparents' siblings?,Xenia,Xenia,True,True,1.0,21.47790184020996,4677,2207,4606,0.057833,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,70,Which people without parents work as an actor?,"Harris,Isla,Joy,Leanne,Lucian,Yasmine","Lucian,Leanne,Harris,Isla,Yasmine,Joy",True,True,1.0,21.477916049957276,4677,2207,4606,0.057833,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,71,Which people without parents work as a carpenter?,"Agnes,Baxter,Ethan,Renee,Samuel","Samuel,Agnes,Baxter,Renee,Ethan",True,True,1.0,29.787657833099367,4680,2933,4606,0.075998,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,72,"If the person with chestnut hair, blue-gray eyes and an orange hat has brothers, who are their daughters?","Aviana,Samira,Shannon","Aviana,Samira,Shannon",True,True,1.0,29.787689638137817,4680,2933,4606,0.075998,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,73,Which descendants of Dustin work as a teacher?,"Carol,Jasper,Nina","Carol,Nina,Jasper",True,True,1.0,29.787715911865234,4680,2933,4606,0.075998,,False,0,verticale_descendant_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,74,Which descendants of Orson work as a carpenter?,"Etta,Shirley","Shirley,Etta",True,True,1.0,29.787744760513306,4680,2933,4606,0.075998,,False,0,verticale_descendant_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,75,"Which descendants of the person with light brown hair, hazel eyes and a brown hat work as a writer?","Jocelyn,Oriana","Jocelyn,Oriana",True,True,1.0,29.7877667427063,4680,2933,4606,0.075998,,False,0,verticale_descendant_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,76,Who are the children of Molly's grandparents' siblings?,"Cassius,Minnie","Cassius,Minnie",True,True,1.0,16.479247951507567,4683,1539,4606,0.041163,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,77,"How many people answer the following question (answer with a number): ""Who has the same hair color as Myrna's mother's father?""",31,0,False,False,0.0,16.47926321029663,4683,1539,4606,0.041163,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,78,How many half-siblings does Giles have?,2,2,True,True,1.0,16.479275274276734,4683,1539,4606,0.041163,,False,0,demi_fratrie,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,79,"Which descendants of the person with black hair, dark brown eyes and a tan hat work as an accountant?","Adelaide,Valentina",Adelaide,False,False,0.5,16.47928900718689,4683,1539,4606,0.041163,,False,0,verticale_descendant_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,80,"With whom did the person with salt and pepper hair, violet eyes and a yellow hat have children?","Natalie,Tallulah","Natalie,Tallulah",True,True,1.0,16.47930097579956,4683,1539,4606,0.041163,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,81,Who are the children of Simon's grandparents' siblings?,"Langston,Violet","Langston,Violet",True,True,1.0,10.997441005706786,4679,998,4606,0.027618,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,82,"What are the hair colors of the in-laws of the children of the person with auburn hair, gray eyes and a purple hat?","chestnut,platinum blonde","platinum blonde,chestnut,red,dark brown,light brown",False,False,0.4,10.99746389389038,4679,998,4606,0.027618,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,83,Which of Maddison's children have children who work in the same profession as Maddison?,Lexi,Lexi,True,True,1.0,10.997479391098022,4679,998,4606,0.027618,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,84,With whom did Mercedes have children?,"Rudy,Tux","Tux,Rudy",True,True,1.0,10.997495126724242,4679,998,4606,0.027618,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,85,"Among Estelle and their siblings, who has the most children?",Estelle,Estelle,True,True,1.0,10.997508573532105,4679,998,4606,0.027618,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,86,Which descendants of Roger work as a mechanic?,"Aileen,Francine","Aileen,Francine",True,True,1.0,16.377686738967896,4689,1548,4606,0.041418,,False,0,verticale_descendant_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,87,How many half-siblings does Arden have?,1,1,True,True,1.0,16.3777015209198,4689,1548,4606,0.041418,,False,0,demi_fratrie,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,88,"Who are the step-parents of the person with light brown hair, green eyes and a cream hat (partners of one of the parents of the person with light brown hair, green eyes and a cream hat who are not the parents of the person with light brown hair, green eyes and a cream hat)?",Rafaela,Rafaela,True,True,1.0,16.377714157104492,4689,1548,4606,0.041418,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,89,"What are the hair colors of the in-laws of the children of the person with black hair, green eyes and a black hat?","salt and pepper,silver",silver,False,False,0.3333333333333333,16.3777268409729,4689,1548,4606,0.041418,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,90,Who are Manfred's half-siblings?,"Bud,Imani","Imani,Bud",True,True,1.0,16.377738761901856,4689,1548,4606,0.041418,,False,0,demi_fratrie,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,91,How many half-siblings does York have?,2,2,True,True,1.0,14.655478382110596,4686,1371,4606,0.036978,,False,0,demi_fratrie,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,92,"Among the person with auburn hair, green-brown eyes and a black hat and their siblings, who has the most children?",Floyd,Floyd,True,True,1.0,14.655499029159547,4686,1371,4606,0.036978,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,93,Which of Edwin's children have children who work in the same profession as Edwin?,Regina,Regina,True,True,1.0,14.655513095855714,4686,1371,4606,0.036978,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,94,"If the person with strawberry blonde hair, violet eyes and a red hat has brothers, who are their daughters?",Aspen,Aspen,True,True,1.0,14.655541563034058,4686,1371,4606,0.036978,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,95,"What are the hair colors of the in-laws of the children of the person with strawberry blonde hair, amber eyes and a blue hat?","auburn,light brown,red","red,auburn,light brown,jet black,white,black",False,False,0.5,14.655569887161255,4686,1371,4606,0.036978,,False,0,multihop,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,96,"Among the person with jet black hair, hazel eyes and a maroon hat and their siblings, who has the most children?","Beatrice,Linda","Linda,Beatrice",True,True,1.0,23.75064706802368,4678,2268,4606,0.059363,,False,0,conditional,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,97,Which descendants of Nico work as a scientist?,"Becca,Joan","Joan,Becca",True,True,1.0,23.750664615631102,4678,2268,4606,0.059363,,False,0,verticale_descendant_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,98,"With whom did the person with auburn hair, green-brown eyes and a tan hat have children?","Arlo,Cyril","Cyril,Arlo",True,True,1.0,23.750681352615356,4678,2268,4606,0.059363,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,99,Which people without parents work as a scientist?,"Corinne,Davis,Elmer,Garrett,Nicolas,Rosalia,Shay,Theodore,Yusuf","Corinne,Theodore,Davis,Nicolas,Garrett,Rosalia,Yusuf,Shay,Elmer",True,True,1.0,23.75070219039917,4678,2268,4606,0.059363,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
claude-opus-5@high,hard_v4_en,100,How many half-siblings does Easton have?,1,1,True,True,1.0,23.75072717666626,4678,2268,4606,0.059363,,False,0,demi_fratrie,hard,0,False,,5,stop,anthropic,high
claude-fable-5.1@high,hard_v4_en,1,"Who are the step-parents of the person with dark brown hair, hazel eyes and a pink hat (partners of one of the parents of the person with dark brown hair, hazel eyes and a pink hat who are not the parents of the person with dark brown hair, hazel eyes and a pink hat)?",Tux,Tux,True,True,1.0,7.653091812133789,4687,758,0,0.08477,,False,0,beaux_parents,hard,0,False,,5,stop,anthropic,high
claude-fable-5.1@high,hard_v4_en,2,Which people without parents work as a programmer?,"Everett,Jax,Preston","Everett,Preston,Jax",True,True,1.0,7.653130054473877,4687,758,0,0.08477,,False,0,verticale_racine_critere,hard,0,False,,5,stop,anthropic,high
